MW_API,melting.point_API,XLogP3_API,Hydrogen.Bond.Donor.Count_API,Hydrogen.Bond.Acceptor.Count_API,Rotatable.Bond.Count_API,Topological.Polar.Surface.Area_API,Heavy.Atom.Count_API,Complexity_API,logS_API,logP_API,Pka,N.of.repeat.units_polymer,Monomer.Weight_polymer,Hydrogen.Bond.Donor.Count_polymer,Hydrogen.Bond.Acceptor.Count_polymer,Rotatable.Bond.Count_polymer,Complexity_polymer,Topological.Polar.Surface.Area_polymer,technich,Drug.loading.ratio,Dose.mg.,dissolution.method,surfactant,pH.1.2_simulated.gastric.fluid,pH.4.5_buffer.solution,pH.6.8_PBS,pH.6.5_FaSSIF,pH.6.8_SIF,water,pH.7.4_PBS,rotation.speed.rpm.,volume.ml,X5min,X15min,X30min,X60min
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.008892841,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.081632653,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.2551,0.4846,0.3721,0.3453
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01934193,0.501954454,1,1,0.148148148,0.383152174,1,0.5,0.315306122,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.1216,0.2145,0.2819,0.3574
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01934193,0.501954454,1,1,0.148148148,0.383152174,1,0.5,0.081632653,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.2816,0.65,0.6783,0.61
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0.5,0.183673469,0.030643123,0,0,0,0,1,0,0,0,0,0.5,0.555555556,0.3623,0.6121,0.6458,0.7115
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0,0.183673469,0.030643123,0,0,0,0,1,0,0,0,0,0.5,0.555555556,0.2106,0.5996,0.7137,0.7704
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,1,0.183673469,0.030643123,0,0,0,0,1,0,0,0,0,0.5,0.555555556,0.639,0.7817,0.7833,0.7865
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0,0.183673469,0.030643123,0,0,0,0,1,0,0,0,0,0.5,0.555555556,0.6819,0.8228,0.9529,0.9561
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.489795918,0.183858735,0,0,0,0,1,0,0,0,0,0,0.888888889,0.7622,0.9153,0.9091,0.9302
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.008892841,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.306122449,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.0619,0.1181,0.2158,0.3265
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.008892841,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.081632653,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.4103,0.3976,0.386,0.357
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01934193,0.501954454,1,1,0.148148148,0.383152174,1,0.5,0.081632653,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.2906,0.6914,0.6997,0.6286
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.135978856,0,0,1,0,0,0,0,0,0,0,0.444444444,0.0104,0.0323,0.0356,0.0687
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.346938776,0.135978856,0,1,1,0,0,0,0,0,0,0,0.444444444,0.0164,0.048,0.0792,0.099
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.387755102,0.135978856,0,1,1,0,0,0,0,0,0,0,0.444444444,0.0151,0.0528,0.081,0.1
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.316326531,0.135978856,0,1,1,0,0,0,0,0,0,0,0.444444444,0.0221,0.0727,0.0872,0.1086
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.135978856,0,0,0,0,0,0,0,1,0,0,0.444444444,0.0277,0.0901,0.1456,0.2683
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.316326531,0.135978856,0,1,0,0,0,0,0,1,0,0,0.444444444,0.0392,0.1141,0.2211,0.3083
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.346938776,0.135978856,0,1,0,0,0,0,0,1,0,0,0.444444444,0.0553,0.1488,0.1916,0.3221
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.135978856,0,1,0,0,0,0,0,1,0,0,0.444444444,0.0369,0.1074,0.2102,0.4792
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.387755102,0.135978856,0,1,0,0,0,0,0,0,1,0,0.444444444,0.1585,0.4654,0.5671,0.6511
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.346938776,0.135978856,0,1,0,0,0,0,0,0,1,0,0.444444444,0.1944,0.5766,0.6815,0.79
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.135978856,0,0,0,0,0,0,0,0,1,0,0.444444444,0.177,0.5774,0.7429,0.804
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.316326531,0.135978856,0,1,0,0,0,0,0,0,1,0,0.444444444,0.2055,0.6547,0.7581,0.8655
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.489795918,0.107250929,0,0,1,0,0,0,0,0,0,0,0.888888889,0.1526,0.4081,0.4392,0.3925
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.285714286,0.107250929,0,0,1,0,0,0,0,0,0,0,0.888888889,0.2533,0.8164,1,0.5312
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.074477546,0.277919816,0.166666667,0.375,0.148148148,0.418478261,0.283562541,0,0.489795918,0.107250929,0,0,0,0,0,0,1,0,0,0,0.888888889,0.0912,0.2845,0.5207,0.8558
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.074477546,0.277922055,0.166666667,0.375,0.148148148,0.418478261,0.283562541,0.5,0.183673469,0.006779791,0,0,1,0,0,0,0,0,0,1,0.166666667,0.0096,0.0231,0.0386,0.0552
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.071979769,0.378855178,0.333333333,0.5,0.074074074,0.232336957,0.372822528,0.5,0.183673469,1,0,0,0,0,0,0,0,0,1,1,0.166666667,0.0324,0.0703,0.0956,0.1066
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.071979769,0.378855178,0.333333333,0.5,0.074074074,0.232336957,0.37275704,0.5,0.183673469,0.006779791,0,0,1,0,0,0,0,0,0,1,0.166666667,0.0328,0.0502,0.0811,0.162
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.074477546,0.277924293,0.166666667,0.375,0.148148148,0.418478261,0.283562541,0.5,0.183673469,1,0,0,0,0,0,0,0,0,1,1,0.166666667,0.2424,0.3053,0.2989,0.4274
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0.5,0.183673469,0.006779791,0,0,1,0,0,0,0,0,0,1,0.166666667,0.0869,0.3768,0.4811,0.4434
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,1,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.183673469,0.006779791,0,0,1,0,0,0,0,0,0,1,0.166666667,0.5785,0.7727,0.6937,0.6006
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,1,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.183673469,1,0,0,0,0,0,0,0,0,1,1,0.166666667,0.543,0.6752,0.7239,0.6088
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0.5,0.183673469,0.006779791,0,0,1,0,0,0,0,0,0,1,0.166666667,0.8113,0.8541,0.9506,0.8005
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0.5,0.183673469,1,0,0,0,0,0,0,0,0,1,1,0.166666667,0.4382,0.6752,0.9183,0.8099
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01934193,0.501954454,1,1,0.148148148,0.383152174,1,0.5,0.183673469,1,0,0,0,0,0,0,0,0,1,1,0.166666667,0.2173,0.4741,0.9147,0.8441
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.316326531,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.005,0.0203,0.0348,0.0616
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0.5,0.489795918,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0194,0.0487,0.0713,0.0937
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,1,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0228,0.0555,0.0855,0.1147
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0348,0.0856,0.1196,0.1437
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.653061224,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0507,0.1113,0.1403,0.1656
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.653061224,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.2102,0.2155,0.2026,0.2029
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01289462,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.489795918,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.2103,0.1993,0.1934,0.2045
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.489795918,0.205308921,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.3041,0.2657,0.2514,0.2386
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.056122449,0.216076148,1,0,1,0,0,0,0,0,0,0,0.888888889,0.4037,0.8511,0.9963,0.8971
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.056122449,0.216076148,1,0,0,0,1,0,0,0,0,0,0.888888889,0.4212,0.9265,1,0.9205
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.132653061,0.216076148,1,0,0,0,1,0,0,0,0,0,0.888888889,0.4649,0.9484,0.9802,0.9842
0.064951191,0.503333333,0.772277228,0.105263158,0.08,0.136363636,0.081601525,0.056818182,0.052331791,0.38,0.41401793,0.480823199,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,1,0.489795918,0.088098977,0,0,0,0,0,0,0,0,1,0.5,0.888888889,0.3521,0.5701,0.673,0.825
0.064951191,0.503333333,0.772277228,0.105263158,0.08,0.136363636,0.081601525,0.056818182,0.052331791,0.38,0.41401793,0.480823199,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,1,0.15,0.088098977,0,0,0,0,0,0,0,0,1,0.5,0.888888889,0.2842,0.5972,0.7647,0.9187
0.048873033,0.58,0.762376238,0.105263158,0.08,0.136363636,0.081601525,0.056818182,0.050195799,0.464,0.409127954,0.481290926,0.001889729,0.10987033,0,0,0.037037037,0.309782609,0,0,0.183673469,0.375378251,0,0,0,0,1,0,0,0,0,0,0.888888889,0,0,0.0424,0.1607
0.048873033,0.58,0.762376238,0.105263158,0.08,0.136363636,0.081601525,0.056818182,0.050195799,0.464,0.409127954,0.481290926,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0,0.081632653,0.375378251,0,0,0,0,1,0,0,0,0,0,0.888888889,0.4716,0.8533,0.9824,0.9812
0.123681347,0.78,0.514851485,0.105263158,0.2,0.090909091,0.165109628,0.136363636,0.161623354,0.48,0.161369193,0.481758653,0.007003112,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.234693878,0.375378251,0,0,0,0,0,0,0,0,1,0.1,0.666666667,0.3626,0.4512,0.4791,0.4476
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.387755102,0.183858735,0,0,1,0,0,0,0,0,0,0,0.888888889,0.732,0.9294,0.9688,0.9856
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.663265306,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.0592,0.1792,0.2992,0.4677
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.56122449,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.0718,0.206,0.3279,0.5071
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.489795918,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.1041,0.2867,0.448,0.6021
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.428571429,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.1813,0.5501,0.7473,0.7777
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.2244,0.6541,0.8638,0.9802
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.663265306,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.0636,0.18,0.2978,0.4696
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.56122449,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.0808,0.2064,0.3304,0.5038
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.428571429,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.184,0.5486,0.7503,0.7791
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.2543,0.6559,0.8623,0.9782
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.387755102,0.758417283,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.1425,0.2674,0.3313,0.3903
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.387755102,0.758417283,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.7863,0.7483,0.7537,0.7466
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.2545,0.4543,0.6218,0.731
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.8616,0.8333,0.8292,0.8288
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.316326531,0.375378251,0,0,1,0,0,0,0,0,0,0.5,1,0.0585,0.218,0.2789,0.3184
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.234693878,0.375378251,0,0,1,0,0,0,0,0,0,0.5,1,0.0893,0.2048,0.2313,0.3382
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,1,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0223,0.0794,0.1538,0.2332
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0943,0.2037,0.2734,0.2863
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0421,0.129,0.2605,0.4789
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0819,0.1813,0.3429,0.5245
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.1291,0.3029,0.4546,0.6784
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.1167,0.2583,0.4446,0.6933
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0719,0.2046,0.3759,0.5379
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.1719,0.3796,0.5453,0.6851
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.081632653,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.3747,0.7129,0.937,0.9685
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.387755102,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0715,0.2009,0.3741,0.5473
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.1709,0.3764,0.5427,0.6882
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0789,0.19,0.3508,0.5233
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.183673469,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.444444444,0.0845,0.1895,0.3498,0.5306
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.489795918,0.107250929,0,0,1,0,0,0,0,0,0,0,0.888888889,0.0712,0.2164,0.3618,0.5026
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.489795918,0.107250929,0,0,1,0,0,0,0,0,0,0,0.888888889,0.0396,0.169,0.3171,0.5447
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.285714286,0.107250929,0,0,1,0,0,0,0,0,0,0,0.888888889,0.1248,0.4342,0.7276,0.8943
